file,line,class,visibility,static,function,params,explanation
app/Controllers/DashboardController.php,2820,DashboardController,private,não,categoriaMapeamentoSalvar,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2846,DashboardController,private,não,atualizarV45GovernancaProdutoVsm,,"Atualiza cadastro, status ou estrutura no módulo de dashboard."
app/Controllers/DashboardController.php,2873,DashboardController,private,não,vsmEndpoints,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2883,DashboardController,private,não,vsmEndpointSalvar,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2890,DashboardController,private,não,vsmEndpointTestar,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2900,DashboardController,private,não,vsmCampos,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2908,DashboardController,private,não,vsmCampoSalvar,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2915,DashboardController,private,não,vsmSaude,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2922,DashboardController,private,não,vsmLogs,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2929,DashboardController,private,não,vsmTestes,,Executa teste/diagnóstico controlado do módulo de dashboard.
app/Controllers/DashboardController.php,2936,DashboardController,private,não,atualizarV48VsmConfiguravel,,"Atualiza cadastro, status ou estrutura no módulo de dashboard."
app/Controllers/DashboardController.php,2945,DashboardController,private,não,sobre,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2953,DashboardController,private,não,atualizarV53EnterpriseStabilization,,"Atualiza cadastro, status ou estrutura no módulo de dashboard."
app/Controllers/DashboardController.php,2969,DashboardController,private,não,producaoReady,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,2977,DashboardController,private,não,securityCenter,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,3023,DashboardController,private,não,securityFim,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,3029,DashboardController,private,não,securityFimGerar,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,3037,DashboardController,private,não,securityScore,,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardController.
app/Controllers/DashboardController.php,3044,DashboardController,private,não,securityAuditSign,,Registra ou consulta auditoria/histórico de dashboard.
app/Controllers/DatabaseMaintenanceController.php,3,DatabaseMaintenanceController,public,não,dispatch,string $page,Recebe a rota solicitada e direciona para a ação correta do controller.
app/Controllers/DatabaseMaintenanceController.php,10,DatabaseMaintenanceController,public,sim,routes,,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseMaintenanceController.
app/Controllers/DatabaseMaintenanceController.php,11,DatabaseMaintenanceController,private,não,validarBanco,,Valida dados/regras antes de concluir operação de banco de dados.
app/Controllers/DatabaseMaintenanceController.php,17,DatabaseMaintenanceController,private,não,healthModulos,,Executa verificação de saúde/disponibilidade em banco de dados.
app/Controllers/DatabaseMaintenanceController.php,23,DatabaseMaintenanceController,private,não,updateLegadoBloqueado,string $page,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseMaintenanceController.
app/Controllers/DivergenceMonitorController.php,3,DivergenceMonitorController,public,não,dispatch,string $page,Recebe a rota solicitada e direciona para a ação correta do controller.
app/Controllers/DivergenceMonitorController.php,12,DivergenceMonitorController,public,sim,routes,,Função auxiliar do domínio de controle de telas/rotas; usada para apoiar regras internas da classe DivergenceMonitorController.
app/Controllers/DivergenceMonitorController.php,13,DivergenceMonitorController,public,não,index,,Função auxiliar do domínio de controle de telas/rotas; usada para apoiar regras internas da classe DivergenceMonitorController.
app/Controllers/DivergenceMonitorController.php,32,DivergenceMonitorController,private,não,acao,,Função auxiliar do domínio de controle de telas/rotas; usada para apoiar regras internas da classe DivergenceMonitorController.
app/Controllers/EstoqueController.php,3,EstoqueController,public,não,dispatch,string $page,Recebe a rota solicitada e direciona para a ação correta do controller.
app/Controllers/EstoqueController.php,21,EstoqueController,private,não,dashboard,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EstoqueController.php,38,EstoqueController,private,não,config,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EstoqueController.php,45,EstoqueController,private,não,salvarConfig,,Salva/atualiza dados do módulo de estoque.
app/Controllers/EstoqueController.php,79,EstoqueController,private,não,alertas,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EstoqueController.php,91,EstoqueController,private,não,skuHistorico,,Registra ou consulta auditoria/histórico de estoque.
app/Controllers/EstoqueController.php,103,EstoqueController,private,não,executarConsultaVsm,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EstoqueController.php,118,EstoqueController,private,não,consultasVsm,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EstoqueController.php,127,EstoqueController,private,não,consultaVsmResultados,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EstoqueController.php,147,EstoqueController,private,não,testarConsultaVsmSku,,Executa teste/diagnóstico controlado do módulo de estoque.
app/Controllers/EstoqueController.php,164,EstoqueController,private,não,reconciliarAgora,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueController.
app/Controllers/EvidenceController.php,3,EvidenceController,public,não,dispatch,string $page,Recebe a rota solicitada e direciona para a ação correta do controller.
app/Controllers/EvidenceController.php,11,EvidenceController,public,sim,routes,,Função auxiliar do domínio de controle de telas/rotas; usada para apoiar regras internas da classe EvidenceController.
app/Controllers/EvidenceController.php,12,EvidenceController,public,não,index,,Função auxiliar do domínio de controle de telas/rotas; usada para apoiar regras internas da classe EvidenceController.
app/Controllers/EvidenceController.php,22,EvidenceController,public,não,trace,,Função auxiliar do domínio de controle de telas/rotas; usada para apoiar regras internas da classe EvidenceController.
